"Paper_title"	"Paper_author"	"Data_extraction_method"	"Sel_coeff"	"Error_new"	"Sel_temp"	"Assay_temp"	"Rel_assay_temp"	"Abs_rel_assay_temp"	"Sign"	"No_of_Gen"	"Recombination"	"Type_Gen_var"	"Anc_vs_Control"	"Study_ID"	"Curve_ID"	"Genus"	"Species"	"Scientific_name"
"51"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.083177662	0.028297615	42.2	42.2	0	0	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_15"	"Escherichia"	"coli"	"Escherichia coli"
"52"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.242601513	0.079233322	42.2	42.2	0	0	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_16"	"Escherichia"	"coli"	"Escherichia coli"
"53"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.117835021	0.011319046	42.2	42.2	0	0	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_17"	"Escherichia"	"coli"	"Escherichia coli"
"54"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.138629436	0.028297615	42.2	42.2	0	0	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_18"	"Escherichia"	"coli"	"Escherichia coli"
"55"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.055451774	0.014148808	42.2	42.2	0	0	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_19"	"Escherichia"	"coli"	"Escherichia coli"
"56"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.166355323	0.019808331	42.2	42.2	0	0	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_20"	"Escherichia"	"coli"	"Escherichia coli"
"57"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.034657359	0.016978569	42.2	42.2	0	0	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_21"	"Escherichia"	"coli"	"Escherichia coli"
"58"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.083177662	0.028297615	42.2	42.2	0	0	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_22"	"Escherichia"	"coli"	"Escherichia coli"
"59"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.048520303	0.025467854	42.2	42.2	0	0	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_23"	"Escherichia"	"coli"	"Escherichia coli"
"60"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.097040605	0.016978569	42.2	42.2	0	0	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_24"	"Escherichia"	"coli"	"Escherichia coli"
"61"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.027725887	0.019808331	42.2	42.2	0	0	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_25"	"Escherichia"	"coli"	"Escherichia coli"
"62"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.166355323	0.031127377	42.2	42.2	0	0	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_26"	"Escherichia"	"coli"	"Escherichia coli"
"63"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.027725887	0.008489285	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_1"	"Escherichia"	"coli"	"Escherichia coli"
"64"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.034657359	0.011319046	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_2"	"Escherichia"	"coli"	"Escherichia coli"
"65"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.124766493	0.005659523	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_3"	"Escherichia"	"coli"	"Escherichia coli"
"66"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.020794415	0.008489285	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_4"	"Escherichia"	"coli"	"Escherichia coli"
"67"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.055451774	0.016978569	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_5"	"Escherichia"	"coli"	"Escherichia coli"
"68"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.013862944	0.011319046	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_6"	"Escherichia"	"coli"	"Escherichia coli"
"69"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.006931472	0.005659523	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_7"	"Escherichia"	"coli"	"Escherichia coli"
"70"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.013862944	0.014148808	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_8"	"Escherichia"	"coli"	"Escherichia coli"
"71"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0	0.014148808	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_9"	"Escherichia"	"coli"	"Escherichia coli"
"72"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.034657359	0.011319046	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_10"	"Escherichia"	"coli"	"Escherichia coli"
"73"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0	0.011319046	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_11"	"Escherichia"	"coli"	"Escherichia coli"
"74"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.020794415	0.002829762	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_12"	"Escherichia"	"coli"	"Escherichia coli"
"75"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.006931472	0.008489285	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_13"	"Escherichia"	"coli"	"Escherichia coli"
"76"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.020794415	0.014148808	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_14"	"Escherichia"	"coli"	"Escherichia coli"
"77"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0	0.011319046	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_15"	"Escherichia"	"coli"	"Escherichia coli"
"78"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.027725887	0.011319046	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_16"	"Escherichia"	"coli"	"Escherichia coli"
"79"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	0.020794415	0.008489285	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_17"	"Escherichia"	"coli"	"Escherichia coli"
"80"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.020794415	0.011319046	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_18"	"Escherichia"	"coli"	"Escherichia coli"
"81"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.006931472	0.005659523	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_19"	"Escherichia"	"coli"	"Escherichia coli"
"82"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.027725887	0.014148808	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_20"	"Escherichia"	"coli"	"Escherichia coli"
"83"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.034657359	0.005659523	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_21"	"Escherichia"	"coli"	"Escherichia coli"
"84"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.013862944	0.008489285	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_22"	"Escherichia"	"coli"	"Escherichia coli"
"85"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.048520303	0.005659523	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_23"	"Escherichia"	"coli"	"Escherichia coli"
"86"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.055451774	0.005659523	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_24"	"Escherichia"	"coli"	"Escherichia coli"
"87"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.027725887	0.008489285	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_25"	"Escherichia"	"coli"	"Escherichia coli"
"88"	"Genetic Mutations That Drive Evolutionary Rescue to Lethal Temperature in Escherichia coli"	"(Batarseh et al., 2020)"	"Supplementary information"	-0.055451774	0.011319046	42.2	37	-5.2	5.2	"high"	33	"no"	"denovo"	"Anc"	"Batarseh_et_al_2020"	"Batarseh_et_al_2020_26"	"Escherichia"	"coli"	"Escherichia coli"
"89"	"Restoring ancestral phenotypes is a general pattern in gene expression evolution during adaptation to new environments in Tribolium castaneum	"	"(Koch and Guillaume, 2020)	"	"Graph"	0.037828947	0.041945275	37	33	-4	4	"high"	20	"yes"	"standing"	"Control"	"Koch_and_Guillaume_2020"	"Koch_and_Guillaume_2020_1"	"Tribolium"	"castaneum"	"Tribolium castaneum"
"90"	"Restoring ancestral phenotypes is a general pattern in gene expression evolution during adaptation to new environments in Tribolium castaneum	"	"(Koch and Guillaume, 2020)	"	"Graph"	0.215517241	0.123227632	37	37	0	0	"high"	20	"yes"	"standing"	"Control"	"Koch_and_Guillaume_2020"	"Koch_and_Guillaume_2020_1"	"Tribolium"	"castaneum"	"Tribolium castaneum"
"91"	"Environmental variation mediates the evolution of anticipatory parental effects	"	"(Lind et al., 2020)"	"Graph"	-0.03372213	0.011617357	25	20	-5	5	"high"	30	"yes"	"standing"	"Control"	"Lind_et_al_2020"	"Lind_et_al_2020_1"	"Caenorhabditis"	"remanei"	"Caenorhabditis remanei"
"92"	"Environmental variation mediates the evolution of anticipatory parental effects	"	"(Lind et al., 2020)"	"Graph"	-0.009463722	0.017345011	25	25	0	0	"high"	30	"yes"	"standing"	"Control"	"Lind_et_al_2020"	"Lind_et_al_2020_1"	"Caenorhabditis"	"remanei"	"Caenorhabditis remanei"
"93"	"Environmental variation mediates the evolution of anticipatory parental effects	"	"(Lind et al., 2020)"	"Graph"	-0.029358089	0.010107754	25	20	-5	5	"high"	30	"yes"	"standing"	"Control"	"Lind_et_al_2020"	"Lind_et_al_2020_2"	"Caenorhabditis"	"remanei"	"Caenorhabditis remanei"
"94"	"Environmental variation mediates the evolution of anticipatory parental effects	"	"(Lind et al., 2020)"	"Graph"	-0.030531771	0.021062512	25	25	0	0	"high"	30	"yes"	"standing"	"Control"	"Lind_et_al_2020"	"Lind_et_al_2020_2"	"Caenorhabditis"	"remanei"	"Caenorhabditis remanei"
"95"	"Adaptation of a globally important coccolithophore to ocean warming and acidification	"	"(Schluter et al., 2014)	"	"Graph"	-0.023883979	0.013152973	26.3	15	-11.3	11.3	"high"	460	"no"	"denovo"	"Control"	"Schluter_et_al_2014"	"Schluter_et_al_2014_1"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"96"	"Adaptation of a globally important coccolithophore to ocean warming and acidification	"	"(Schluter et al., 2014)	"	"Graph"	0.061096566	0.012883921	26.3	26.3	0	0	"high"	460	"no"	"denovo"	"Control"	"Schluter_et_al_2014"	"Schluter_et_al_2014_1"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"97"	"Adaptation of a globally important coccolithophore to ocean warming and acidification	"	"(Schluter et al., 2014)	"	"Graph"	-0.042361936	0.013688065	26.3	15	-11.3	11.3	"high"	460	"no"	"denovo"	"Control"	"Schluter_et_al_2014"	"Schluter_et_al_2014_2"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"98"	"Adaptation of a globally important coccolithophore to ocean warming and acidification	"	"(Schluter et al., 2014)	"	"Graph"	0.103600781	0.03645631	26.3	26.3	0	0	"high"	460	"no"	"denovo"	"Control"	"Schluter_et_al_2014"	"Schluter_et_al_2014_2"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"99"	"Adaptation of a globally important coccolithophore to ocean warming and acidification	"	"(Schluter et al., 2014)	"	"Graph"	-0.056893065	0.0167794	26.3	15	-11.3	11.3	"high"	460	"no"	"denovo"	"Control"	"Schluter_et_al_2014"	"Schluter_et_al_2014_3"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"100"	"Adaptation of a globally important coccolithophore to ocean warming and acidification	"	"(Schluter et al., 2014)	"	"Graph"	0.108404229	0.029838511	26.3	26.3	0	0	"high"	460	"no"	"denovo"	"Control"	"Schluter_et_al_2014"	"Schluter_et_al_2014_3"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"101"	"Temperature affects the repeatability of evolution in the microbial eukaryote Tetrahymena thermophila	"	"(Tarkington and Zufall, 2021)	"	"Paper"	1.753662367	0.34657359	24	24	0	0	"low"	6500	"no"	"denovo"	"Anc"	"Tarkington_and_Zufall_2021"	"Tarkington_and_Zufall_2021_1"	"Tetrahymena"	"thermophila"	"Tetrahymena thermophila"
"102"	"Temperature affects the repeatability of evolution in the microbial eukaryote Tetrahymena thermophila	"	"(Tarkington and Zufall, 2021)	"	"Paper"	0.360436534	0.035364652	24	24	0	0	"low"	6500	"no"	"denovo"	"Anc"	"Tarkington_and_Zufall_2021"	"Tarkington_and_Zufall_2021_2"	"Tetrahymena"	"thermophila"	"Tetrahymena thermophila"
"103"	"Temperature affects the repeatability of evolution in the microbial eukaryote Tetrahymena thermophila	"	"(Tarkington and Zufall, 2021)	"	"Paper"	0.395093893	0.063656374	24	24	0	0	"low"	6500	"no"	"denovo"	"Anc"	"Tarkington_and_Zufall_2021"	"Tarkington_and_Zufall_2021_3"	"Tetrahymena"	"thermophila"	"Tetrahymena thermophila"
"104"	"Temperature affects the repeatability of evolution in the microbial eukaryote Tetrahymena thermophila	"	"(Tarkington and Zufall, 2021)	"	"Paper"	0.415888308	0.148531539	24	37	13	13	"low"	6500	"no"	"denovo"	"Anc"	"Tarkington_and_Zufall_2021"	"Tarkington_and_Zufall_2021_1"	"Tetrahymena"	"thermophila"	"Tetrahymena thermophila"
"105"	"Temperature affects the repeatability of evolution in the microbial eukaryote Tetrahymena thermophila	"	"(Tarkington and Zufall, 2021)	"	"Paper"	-0.228045422	0.123422636	24	37	13	13	"low"	6500	"no"	"denovo"	"Anc"	"Tarkington_and_Zufall_2021"	"Tarkington_and_Zufall_2021_2"	"Tetrahymena"	"thermophila"	"Tetrahymena thermophila"
"106"	"Temperature affects the repeatability of evolution in the microbial eukaryote Tetrahymena thermophila	"	"(Tarkington and Zufall, 2021)	"	"Paper"	-0.043668272	0.075326709	24	37	13	13	"low"	6500	"no"	"denovo"	"Anc"	"Tarkington_and_Zufall_2021"	"Tarkington_and_Zufall_2021_3"	"Tetrahymena"	"thermophila"	"Tetrahymena thermophila"
"107"	"Temperature affects the repeatability of evolution in the microbial eukaryote Tetrahymena thermophila	"	"(Tarkington and Zufall, 2021)	"	""	1.795251198	0.144995073	37	24	-13	13	"high"	6500	"no"	"denovo"	"Anc"	"Tarkington_and_Zufall_2021"	"Tarkington_and_Zufall_2021_4"	"Tetrahymena"	"thermphila"	"Tetrahymena thermophila"
"108"	"Temperature affects the repeatability of evolution in the microbial eukaryote Tetrahymena thermophila	"	"(Tarkington and Zufall, 2021)	"	""	0.235670041	0.141458608	37	24	-13	13	"high"	6500	"no"	"denovo"	"Anc"	"Tarkington_and_Zufall_2021"	"Tarkington_and_Zufall_2021_5"	"Tetrahymena"	"thermphila"	"Tetrahymena thermophila"
"109"	"Temperature affects the repeatability of evolution in the microbial eukaryote Tetrahymena thermophila	"	"(Tarkington and Zufall, 2021)	"	""	0.277258872	0.060119909	37	24	-13	13	"high"	6500	"no"	"denovo"	"Anc"	"Tarkington_and_Zufall_2021"	"Tarkington_and_Zufall_2021_6"	"Tetrahymena"	"thermphila"	"Tetrahymena thermophila"
"110"	"Temperature affects the repeatability of evolution in the microbial eukaryote Tetrahymena thermophila	"	"(Tarkington and Zufall, 2021)	"	""	0.596106575	0.155604469	37	37	0	0	"high"	6500	"no"	"denovo"	"Anc"	"Tarkington_and_Zufall_2021"	"Tarkington_and_Zufall_2021_4"	"Tetrahymena"	"thermphila"	"Tetrahymena thermophila"
"111"	"Temperature affects the repeatability of evolution in the microbial eukaryote Tetrahymena thermophila	"	"(Tarkington and Zufall, 2021)	"	""	-0.136549995	0.034303713	37	37	0	0	"high"	6500	"no"	"denovo"	"Anc"	"Tarkington_and_Zufall_2021"	"Tarkington_and_Zufall_2021_5"	"Tetrahymena"	"thermphila"	"Tetrahymena thermophila"
"112"	"Temperature affects the repeatability of evolution in the microbial eukaryote Tetrahymena thermophila	"	"(Tarkington and Zufall, 2021)	"	""	0.027725887	0.045974048	37	37	0	0	"high"	6500	"no"	"denovo"	"Anc"	"Tarkington_and_Zufall_2021"	"Tarkington_and_Zufall_2021_6"	"Tetrahymena"	"thermphila"	"Tetrahymena thermophila"
"113"	"Experimental thermal microevolution in community-embedded Daphnia populations	"	"(Van Doorslaer et al., 2010)	"	"Graph"	-0.005822416	0.044135786	24	20	-4	4	"high"	NA	"no"	"standing"	"Control"	"Van_Doorslaer_et_al_2010"	"Van_Doorslaer_et_al_2010_1"	"Daphnia"	"magna"	"Daphnia magna"
"114"	"Experimental thermal microevolution in community-embedded Daphnia populations	"	"(Van Doorslaer et al., 2010)	"	"Graph"	-0.028026906	0.035957776	24	24	0	0	"high"	NA	"no"	"standing"	"Control"	"Van_Doorslaer_et_al_2010"	"Van_Doorslaer_et_al_2010_1"	"Daphnia"	"magna"	"Daphnia magna"
"115"	"Experimental thermal microevolution in community-embedded Daphnia populations	"	"(Van Doorslaer et al., 2010)	"	"Graph"	-0.048850575	0.061399551	24	20	-4	4	"high"	NA	"no"	"standing"	"Control"	"Van_Doorslaer_et_al_2010"	"Van_Doorslaer_et_al_2010_2"	"Daphnia"	"pulex"	"Daphnia pulex"
"116"	"Experimental thermal microevolution in community-embedded Daphnia populations	"	"(Van Doorslaer et al., 2010)	"	"Graph"	-0.082150101	0.043956203	24	24	0	0	"high"	NA	"no"	"standing"	"Control"	"Van_Doorslaer_et_al_2010"	"Van_Doorslaer_et_al_2010_2"	"Daphnia"	"pulex"	"Daphnia pulex"
